Run	Year	Species	pSpp	Area
1	95	 EPe	0.019134	7471.750000
1	95	 EPg	0.032614	12735.500000
1	95	 ES	0.044583	17409.250000
1	95	 EMe	0.006971	2722.000000
1	95	 EC	0.000066	25.750000
1	95	 Pg	0.030191	11789.500000
1	95	 PgBb	0.006487	2533.000000
1	95	 PgPe	0.008773	3425.750000
1	95	 PgE	0.186103	72672.250000
1	95	 PgMe	0.000104	40.750000
1	95	 PgS	0.000021	8.250000
1	95	 S	0.018939	7395.500000
1	95	 SBb	0.023654	9236.750000
1	95	 SPe	0.010013	3910.000000
1	95	 SE	0.004353	1699.750000
1	95	 SPg	0.000164	64.000000
1	95	 SMe	0.000077	30.250000
1	95	 SC	0.000050	19.500000
1	95	 Me	0.000133	52.000000
1	95	 MeE	0.001499	585.500000
1	95	 MePg	0.000064	25.000000
1	95	 C	0.000012	4.500000
1	95	 CBb	0.000039	15.250000
1	95	 CE	0.000050	19.500000
1	95	 CS	0.000058	22.500000
1	100	 Bb	0.081159	31692.000000
1	100	 BbPe	0.078190	30532.750000
1	100	 BbE	0.016731	6533.500000
1	100	 BbPg	0.001437	561.250000
1	100	 BbS	0.186842	72960.750000
1	100	 Pe	0.004392	1715.000000
1	100	 PeBb	0.056262	21970.000000
1	100	 PeE	0.006433	2512.000000
1	100	 PePg	0.002969	1159.500000
1	100	 PeS	0.001205	470.500000
1	100	 E	0.138184	53960.250000
1	100	 EBb	0.032045	12513.250000
1	100	 EPe	0.019134	7471.750000
1	100	 EPg	0.032614	12735.500000
1	100	 ES	0.044583	17409.250000
1	100	 EMe	0.006971	2722.000000
1	100	 EC	0.000066	25.750000
1	100	 Pg	0.030191	11789.500000
1	100	 PgBb	0.006487	2533.000000
1	100	 PgPe	0.008773	3425.750000
1	100	 PgE	0.186103	72672.250000
1	100	 PgMe	0.000104	40.750000
1	100	 PgS	0.000021	8.250000
1	100	 S	0.018939	7395.500000
1	100	 SBb	0.023654	9236.750000
1	100	 SPe	0.010013	3910.000000
1	100	 SE	0.004353	1699.750000
1	100	 SPg	0.000164	64.000000
1	100	 SMe	0.000077	30.250000
1	100	 SC	0.000050	19.500000
1	100	 Me	0.000133	52.000000
1	100	 MeE	0.001499	585.500000
1	100	 MePg	0.000064	25.000000
1	100	 C	0.000012	4.500000
1	100	 CBb	0.000039	15.250000
1	100	 CE	0.000050	19.500000
1	100	 CS	0.000058	22.500000
