Run	Year	MgmtZoneId	MgmtZone	CategoryId	Category	NetArea	TotalArea
1	280	5	5	3	lProtected	0	0
1	280	7	7	3	lProtected	0	0
1	280	1	1	4	lDist	0	0
1	280	5	5	4	lDist	0	0
1	280	7	7	4	lDist	0	0
1	280	1	1	5	lAdjGreenup	0	0
1	280	5	5	5	lAdjGreenup	0	0
1	280	7	7	5	lAdjGreenup	0	0
1	280	1	1	6	lACReserve	0	0
1	280	5	5	6	lACReserve	0	0
1	280	7	7	6	lACReserve	0	0
1	280	1	1	7	lMosaicReserve	0	0
1	280	5	5	7	lMosaicReserve	0	0
1	280	7	7	7	lMosaicReserve	0	0
1	280	1	1	8	lStripCutReserve	0	0
1	280	5	5	8	lStripCutReserve	0	0
1	280	7	7	8	lStripCutReserve	0	0
1	285	1	1	1	lAvailable	0	0
1	285	5	5	1	lAvailable	0	0
1	285	7	7	1	lAvailable	0	0
1	285	1	1	2	lMHA	0	0
1	285	5	5	2	lMHA	0	0
1	285	7	7	2	lMHA	0	0
1	285	1	1	3	lProtected	0	0
1	285	5	5	3	lProtected	0	0
1	285	7	7	3	lProtected	0	0
1	285	1	1	4	lDist	0	0
1	285	5	5	4	lDist	0	0
1	285	7	7	4	lDist	0	0
1	285	1	1	5	lAdjGreenup	0	0
1	285	5	5	5	lAdjGreenup	0	0
1	285	7	7	5	lAdjGreenup	0	0
1	285	1	1	6	lACReserve	0	0
1	285	5	5	6	lACReserve	0	0
1	285	7	7	6	lACReserve	0	0
1	285	1	1	7	lMosaicReserve	0	0
1	285	5	5	7	lMosaicReserve	0	0
1	285	7	7	7	lMosaicReserve	0	0
1	285	1	1	8	lStripCutReserve	0	0
1	285	5	5	8	lStripCutReserve	0	0
1	285	7	7	8	lStripCutReserve	0	0
1	290	1	1	1	lAvailable	0	0
1	290	5	5	1	lAvailable	0	0
1	290	7	7	1	lAvailable	0	0
1	290	1	1	2	lMHA	0	0
1	290	5	5	2	lMHA	0	0
1	290	7	7	2	lMHA	0	0
1	290	1	1	3	lProtected	0	0
1	290	5	5	3	lProtected	0	0
1	290	7	7	3	lProtected	0	0
1	290	1	1	4	lDist	0	0
1	290	5	5	4	lDist	0	0
1	290	7	7	4	lDist	0	0
1	290	1	1	5	lAdjGreenup	0	0
1	290	5	5	5	lAdjGreenup	0	0
1	290	7	7	5	lAdjGreenup	0	0
1	290	1	1	6	lACReserve	0	0
1	290	5	5	6	lACReserve	0	0
1	290	7	7	6	lACReserve	0	0
1	290	1	1	7	lMosaicReserve	0	0
1	290	5	5	7	lMosaicReserve	0	0
1	290	7	7	7	lMosaicReserve	0	0
1	290	1	1	8	lStripCutReserve	0	0
1	290	5	5	8	lStripCutReserve	0	0
1	290	7	7	8	lStripCutReserve	0	0
1	295	1	1	1	lAvailable	0	0
1	295	5	5	1	lAvailable	0	0
1	295	7	7	1	lAvailable	0	0
1	295	1	1	2	lMHA	0	0
1	295	5	5	2	lMHA	0	0
1	295	7	7	2	lMHA	0	0
1	295	1	1	3	lProtected	0	0
1	295	5	5	3	lProtected	0	0
1	295	7	7	3	lProtected	0	0
1	295	1	1	4	lDist	0	0
1	295	5	5	4	lDist	0	0
1	295	7	7	4	lDist	0	0
1	295	1	1	5	lAdjGreenup	0	0
1	295	5	5	5	lAdjGreenup	0	0
1	295	7	7	5	lAdjGreenup	0	0
1	295	1	1	6	lACReserve	0	0
1	295	5	5	6	lACReserve	0	0
1	295	7	7	6	lACReserve	0	0
1	295	1	1	7	lMosaicReserve	0	0
1	295	5	5	7	lMosaicReserve	0	0
1	295	7	7	7	lMosaicReserve	0	0
1	295	1	1	8	lStripCutReserve	0	0
1	295	5	5	8	lStripCutReserve	0	0
1	295	7	7	8	lStripCutReserve	0	0
